"/in (modelFiles=cr018gpii_v1d0.scs:tt,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/in (modelFiles=cr018gpii_v1d0.scs:tt,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cr018gpii_v1d0.scs:tt,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cr018gpii_v1d0.scs:tt,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cor_std_mos.scs:ff,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cor_std_mos.scs:ff,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cor_std_mos.scs:ss,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cor_std_mos.scs:ss,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cor_std_mos.scs:sf,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cor_std_mos.scs:sf,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cor_std_mos.scs:fs,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cor_std_mos.scs:fs,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y"
0.04519267427427072,1.637306372612625,0.04519267427427072,4.109641176954607e-05,0.03326483088501637,3.478979651402322e-05,0.05553465660463283,3.6541045005351e-05,0.04011496643092154,6.512503962295095e-05,0.05341356912228434,3.598433076506529e-05
0.04959725456155045,1.621449883578418,0.04959725456155045,6.47737655148324e-05,0.03768288085292548,5.507701401508001e-05,0.05776758891580777,4.60456957348021e-05,0.04164794216850576,7.63522415592364e-05,0.05800572836555992,5.770961751571865e-05
0.05108636762531753,1.616089076548857,0.05108636762531753,7.554736274034495e-05,0.03918614893353604,6.439968832578381e-05,0.06223345353815765,7.31472818009197e-05,0.04471389364367419,0.0001049418748799052,0.05953541515578125,6.754678929599593e-05
0.0540645937528517,1.605367462489734,0.0540645937528517,0.00010276109445713,0.04219268509475716,8.804219985653079e-05,0.06373223294983603,8.544228602993082e-05,0.04597756649731368,0.0001196350384007628,0.0625947887362239,9.253168663884314e-05
0.0553172820602339,1.600857784583158,0.0553172820602339,0.0001169505248089638,0.04345429810004441,0.0001003825040497616,0.06672979177319278,0.0001165692845579324,0.04850491220459267,0.0001554588537752513,0.06387867889933607,0.0001055910180396295
0.05782265867499831,1.591838428770006,0.05782265867499831,0.0001514541979464819,0.04597752411061892,0.0001304761993385867,0.06798076012176163,0.0001326961548479487,0.04960038227752152,0.0001741368356895013,0.06644645922556042,0.0001374768258758706
0.05891165142565399,1.587918054867646,0.05891165142565399,0.0001694532878303501,0.04707062687188843,0.0001461608848908187,0.07048269681889932,0.0001719220858759579,0.05179132242337922,0.0002184581519776876,0.06755847131107606,0.0001541072749422199
0.06108963692696533,1.580077307062925,0.06108963692696533,0.0002120851249896099,0.04925683239442747,0.0001833831505883053,0.0715705977438153,0.0001923974792736433,0.05617320271509463,0.0003435278889493568,0.06978249548210735,0.00019361049539946
0.06544560792958803,1.564395811453483,0.06544560792958803,0.0003319332940171142,0.05362924343950554,0.0002884439034178805,0.07374639959364726,0.0002409073778424261,0.06113079633139817,0.0005723138709000522,0.07423054382416994,0.0003053062118513345
0.06635610044811048,1.561118038386802,0.06635610044811048,0.0003644503673016142,0.05453714486495505,0.0003168362606070902,0.07809800329331118,0.0003773418266159311,0.06528104670326315,0.000875839921040733,0.07515457512562058,0.0003355422675220585
0.06817708548515537,1.554562492253441,0.06817708548515537,0.0004392615390389384,0.05635294771585406,0.0003822067146723895,0.08291464926127276,0.0006188917757866605,0.06877113384574804,0.00125068237968722,0.07700263772852188,0.0004052045584765892
0.07181905555924516,1.541451399986717,0.07181905555924516,0.0006375104213816549,0.05998455341765208,0.0005557127325224138,0.08694499261573761,0.0009344591342026748,0.07184882343146362,0.001709968810277991,0.08069876293432447,0.0005903314735084517
