"/in (modelFiles=cr018gpii_v1d0.scs:tt,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/in (modelFiles=cr018gpii_v1d0.scs:tt,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cr018gpii_v1d0.scs:tt,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cr018gpii_v1d0.scs:tt,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cor_std_mos.scs:ff,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cor_std_mos.scs:ff,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cor_std_mos.scs:ss,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cor_std_mos.scs:ss,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cor_std_mos.scs:sf,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cor_std_mos.scs:sf,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y","/out (modelFiles=cor_std_mos.scs:fs,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) X","/out (modelFiles=cor_std_mos.scs:fs,cr018gpii_v1d0.scs:stat_noise,cr018gpii_v1d0.scs:stat,save_op_M0.scs,save_op_M1.scs) Y"
0.9076499999999992,0.9076499999999992,0.9076499999999992,1.797440379053759,0.9076499999999992,1.797393776646182,0.9076499999999992,1.797480191176954,0.9076499999999992,1.798012313264073,0.9076499999999992,1.796703283541191
0.9080999999999991,0.9080999999999991,0.9080999999999991,1.797433466192841,0.9080999999999991,1.797387418442397,0.9080999999999991,1.797472589249906,0.9080999999999991,1.798006991749868,0.9080999999999991,1.796694184842959
0.9085499999999991,0.9085499999999991,0.9085499999999991,1.797426534845603,0.9085499999999991,1.797381045194374,0.9085499999999991,1.797464964229302,0.9085499999999991,1.798001656970385,0.9085499999999991,1.796685059758196
0.908999999999999,0.908999999999999,0.908999999999999,1.797419584948506,0.908999999999999,1.797374656855733,0.908999999999999,1.797457316026429,0.908999999999999,1.797996308884568,0.908999999999999,1.796675908186443
0.909449999999999,0.909449999999999,0.909449999999999,1.797412616437712,0.909449999999999,1.797368253379896,0.909449999999999,1.797449644552124,0.909449999999999,1.797990947451182,0.909449999999999,1.796666730026733
0.9098999999999989,0.9098999999999989,0.9098999999999989,1.79740562924909,0.9098999999999989,1.797361834720081,0.9098999999999989,1.797441949716771,0.9098999999999989,1.797985572628815,0.9098999999999989,1.796657525177596
0.9103499999999989,0.9103499999999989,0.9103499999999989,1.797398623318206,0.9103499999999989,1.797355400829308,0.9103499999999989,1.797434231430299,0.9103499999999989,1.797980184375873,0.9103499999999989,1.796648293537047
0.9107999999999988,0.9107999999999988,0.9107999999999988,1.797391598580329,0.9107999999999988,1.797348951660394,0.9107999999999988,1.797426489602178,0.9107999999999988,1.79797478265058,0.9107999999999988,1.79663903500259
0.9112499999999988,0.9112499999999988,0.9112499999999988,1.797384554970421,0.9112499999999988,1.797342487165953,0.9112499999999988,1.797418724141417,0.9112499999999988,1.797969367410981,0.9112499999999988,1.796629749471214
0.9116999999999987,0.9116999999999987,0.9116999999999987,1.797377492423143,0.9116999999999987,1.797336007298393,0.9116999999999987,1.79741093495656,0.9116999999999987,1.797963938614935,0.9116999999999987,1.796620436839387
0.9121499999999987,0.9121499999999987,0.9121499999999987,1.797370410872849,0.9121499999999987,1.797329512009917,0.9121499999999987,1.797403121955686,0.9121499999999987,1.797958496220119,0.9121499999999987,1.796611097003052
0.9125999999999986,0.9125999999999986,0.9125999999999986,1.797363310253586,0.9125999999999986,1.797323001252523,0.9125999999999986,1.797395285046403,0.9125999999999986,1.797953040184025,0.9125999999999986,1.796601729857631
0.9130499999999986,0.9130499999999986,0.9130499999999986,1.797356190499091,0.9130499999999986,1.797316474978,0.9130499999999986,1.797387424135847,0.9130499999999986,1.797947570463958,0.9130499999999986,1.796592335298012
0.9134999999999985,0.9134999999999985,0.9134999999999985,1.79734905154279,0.9134999999999985,1.797309933137929,0.9134999999999985,1.797379539130678,0.9134999999999985,1.797942087017036,0.9134999999999985,1.796582913218554
0.9139499999999985,0.9139499999999985,0.9139499999999985,1.797341893317797,0.9139499999999985,1.797303375683681,0.9139499999999985,1.797371629937079,0.9139499999999985,1.797936589800193,0.9139499999999985,1.79657346351308
0.9143999999999984,0.9143999999999984,0.9143999999999984,1.79733471575691,0.9143999999999984,1.797296802566416,0.9143999999999984,1.79736369646075,0.9143999999999984,1.797931078770168,0.9143999999999984,1.796563986074872
0.9148499999999984,0.9148499999999984,0.9148499999999984,1.797327518792613,0.9148499999999984,1.797290213737081,0.9148499999999984,1.797355738606907,0.9148499999999984,1.797925553883516,0.9148499999999984,1.796554480796673
0.9152999999999983,0.9152999999999983,0.9152999999999983,1.797320302357068,0.9152999999999983,1.797283609146414,0.9152999999999983,1.797347756280282,0.9152999999999983,1.797920015096598,0.9152999999999983,1.79654494757068
0.9157499999999983,0.9157499999999983,0.9157499999999983,1.797313066382121,0.9157499999999983,1.797276988744933,0.9157499999999983,1.797339749385112,0.9157499999999983,1.797914462365584,0.9157499999999983,1.796535386288539
0.9161999999999982,0.9161999999999982,0.9161999999999982,1.797305810799295,0.9161999999999982,1.797270352482947,0.9161999999999982,1.797331717825146,0.9161999999999982,1.797908895646451,0.9161999999999982,1.796525796841347
0.9166499999999982,0.9166499999999982,0.9166499999999982,1.797298535539789,0.9166499999999982,1.797263700310542,0.9166499999999982,1.797323661503631,0.9166499999999982,1.797903314894983,0.9166499999999982,1.796516179119644
0.9170999999999981,0.9170999999999981,0.9170999999999981,1.797291240534477,0.9170999999999981,1.797257032177592,0.9170999999999981,1.797315580323321,0.9170999999999981,1.797897720066769,0.9170999999999981,1.796506533013412
0.9175499999999981,0.9175499999999981,0.9175499999999981,1.797283925713906,0.9175499999999981,1.79725034803375,0.9175499999999981,1.797307474186463,0.9175499999999981,1.797892111117202,0.9175499999999981,1.79649685841207
0.917999999999998,0.917999999999998,0.917999999999998,1.797276591008293,0.917999999999998,1.79724364782845,0.917999999999998,1.797299342994801,0.917999999999998,1.797886488001478,0.917999999999998,1.796487155204473
0.918449999999998,0.918449999999998,0.918449999999998,1.797269236347526,0.918449999999998,1.797236931510903,0.918449999999998,1.79729118664957,0.918449999999998,1.797880850674595,0.918449999999998,1.796477423278905
0.9188999999999979,0.9188999999999979,0.9188999999999979,1.797261861661158,0.9188999999999979,1.797230199030101,0.9188999999999979,1.797283005051493,0.9188999999999979,1.797875199091353,0.9188999999999979,1.796467662523079
0.9193499999999979,0.9193499999999979,0.9193499999999979,1.797254466878409,0.9193499999999979,1.797223450334811,0.9193499999999979,1.79727479810078,0.9193499999999979,1.797869533206351,0.9193499999999979,1.79645787282413
0.9197999999999978,0.9197999999999978,0.9197999999999978,1.797247051928163,0.9197999999999978,1.797216685373575,0.9197999999999978,1.797266565697119,0.9197999999999978,1.797863852973989,0.9197999999999978,1.796448054068616
0.9202499999999978,0.9202499999999978,0.9202499999999978,1.797239616738963,0.9202499999999978,1.797209904094711,0.9202499999999978,1.797258307739681,0.9202499999999978,1.797858158348461,0.9202499999999978,1.796438206142509
0.9206999999999977,0.9206999999999977,0.9206999999999977,1.797232161239014,0.9206999999999977,1.79720310644631,0.9206999999999977,1.797250024127111,0.9206999999999977,1.797852449283761,0.9206999999999977,1.796428328931197
0.9211499999999977,0.9211499999999977,0.9211499999999977,1.797224685356178,0.9211499999999977,1.797196292376233,0.9211499999999977,1.797241714757526,0.9211499999999977,1.797846725733679,0.9211499999999977,1.796418422319476
0.9215999999999976,0.9215999999999976,0.9215999999999976,1.797217189017972,0.9215999999999976,1.797189461832114,0.9215999999999976,1.797233379528513,0.9215999999999976,1.797840987651798,0.9215999999999976,1.796408486191548
0.9220499999999976,0.9220499999999976,0.9220499999999976,1.797209672151568,0.9220499999999976,1.797182614761356,0.9220499999999976,1.797225018337123,0.9220499999999976,1.797835234991495,0.9220499999999976,1.796398520431018
0.9224999999999975,0.9224999999999975,0.9224999999999975,1.797202134683789,0.9224999999999975,1.79717575111113,0.9224999999999975,1.797216631079873,0.9224999999999975,1.79782946770594,0.9224999999999975,1.796388524920888
0.9229499999999975,0.9229499999999975,0.9229499999999975,1.797194576541107,0.9229499999999975,1.797168870828376,0.9229499999999975,1.797208217652734,0.9229499999999975,1.797823685748095,0.9229499999999975,1.796378499543556
0.9233999999999974,0.9233999999999974,0.9233999999999974,1.797186997649644,0.9233999999999974,1.797161973859796,0.9233999999999974,1.797199777951137,0.9233999999999974,1.797817889070711,0.9233999999999974,1.796368444180812
0.9238499999999974,0.9238499999999974,0.9238499999999974,1.797179397935166,0.9238499999999974,1.797155060151861,0.9238499999999974,1.797191311869964,0.9238499999999974,1.797812077626328,0.9238499999999974,1.796358358713831
0.9242999999999973,0.9242999999999973,0.9242999999999973,1.797171777323083,0.9242999999999973,1.797148129650803,0.9242999999999973,1.797182819303544,0.9242999999999973,1.797806251367277,0.9242999999999973,1.796348243023175
0.9247499999999973,0.9247499999999973,0.9247499999999973,1.797164135738448,0.9247499999999973,1.797141182302618,0.9247499999999973,1.797174300145655,0.9247499999999973,1.797800410245671,0.9247499999999973,1.796338096988781
0.9251999999999972,0.9251999999999972,0.9251999999999972,1.797156473105952,0.9251999999999972,1.79713421805306,0.9251999999999972,1.797165754289515,0.9251999999999972,1.797794554213413,0.9251999999999972,1.796327920489965
0.9256499999999972,0.9256499999999972,0.9256499999999972,1.797148789349925,0.9256499999999972,1.797127236847645,0.9256499999999972,1.797157181627778,0.9256499999999972,1.79778868322219,0.9256499999999972,1.796317713405414
0.9260999999999971,0.9260999999999971,0.9260999999999971,1.797141084394331,0.9260999999999971,1.797120238631648,0.9260999999999971,1.797148582052539,0.9260999999999971,1.797782797223471,0.9260999999999971,1.796307475613184
0.9265499999999971,0.9265499999999971,0.9265499999999971,1.797133358162768,0.9265499999999971,1.7971132233501,0.9265499999999971,1.797139955455318,0.9265499999999971,1.797776896168507,0.9265499999999971,1.796297206990694
0.926999999999997,0.926999999999997,0.926999999999997,1.797125610578465,0.926999999999997,1.797106190947787,0.926999999999997,1.797131301727067,0.926999999999997,1.797770980008332,0.926999999999997,1.796286907414721
0.927449999999997,0.927449999999997,0.927449999999997,1.797117841564283,0.927449999999997,1.79709914136925,0.927449999999997,1.79712262075816,0.927449999999997,1.79776504869376,0.927449999999997,1.796276576761403
0.9278999999999969,0.9278999999999969,0.9278999999999969,1.797110051042705,0.9278999999999969,1.797092074558786,0.9278999999999969,1.797113912438393,0.9278999999999969,1.797759102175383,0.9278999999999969,1.796266214906225
0.9283499999999969,0.9283499999999969,0.9283499999999969,1.797102238935843,0.9283499999999969,1.797084990460439,0.9283499999999969,1.797105176656978,0.9283499999999969,1.797753140403569,0.9283499999999969,1.796255821724023
0.9287999999999969,0.9287999999999969,0.9287999999999969,1.797094405165429,0.9287999999999969,1.797077889018007,0.9287999999999969,1.797096413302541,0.9287999999999969,1.797747163328466,0.9287999999999969,1.796245397088975
0.9292499999999968,0.9292499999999968,0.9292499999999968,1.797086549652818,0.9292499999999968,1.797070770175038,0.9292499999999968,1.797087622263116,0.9292499999999968,1.797741170899995,0.9292499999999968,1.7962349408746
0.9296999999999968,0.9296999999999968,0.9296999999999968,1.797078672318981,0.9296999999999968,1.797063633874824,0.9296999999999968,1.797078803426144,0.9296999999999968,1.797735163067851,0.9296999999999968,1.796224452953751
0.9301499999999967,0.9301499999999967,0.9301499999999967,1.797070773084506,0.9301499999999967,1.797056480060408,0.9301499999999967,1.797069956678468,0.9301499999999967,1.797729139781503,0.9301499999999967,1.796213933198614
0.9305999999999967,0.9305999999999967,0.9305999999999967,1.797062851869596,0.9305999999999967,1.797049308674575,0.9305999999999967,1.797061081906329,0.9305999999999967,1.79772310099019,0.9305999999999967,1.796203381480702
0.9310499999999966,0.9310499999999966,0.9310499999999966,1.797054908594063,0.9310499999999966,1.797042119659855,0.9310499999999966,1.797052178995361,0.9310499999999966,1.797717046642923,0.9310499999999966,1.796192797670848
0.9314999999999966,0.9314999999999966,0.9314999999999966,1.797046943177331,0.9314999999999966,1.79703491295852,0.9314999999999966,1.79704324783059,0.9314999999999966,1.79771097668848,0.9314999999999966,1.796182181639207
0.9319499999999965,0.9319499999999965,0.9319499999999965,1.797038955538429,0.9319499999999965,1.797027688512584,0.9319499999999965,1.797034288296429,0.9319499999999965,1.79770489107541,0.9319499999999965,1.796171533255247
0.9323999999999965,0.9323999999999965,0.9323999999999965,1.797030945595991,0.9323999999999965,1.797020446263801,0.9323999999999965,1.797025300276672,0.9323999999999965,1.797698789752026,0.9323999999999965,1.796160852387744
0.9328499999999964,0.9328499999999964,0.9328499999999964,1.797022913268256,0.9328499999999964,1.797013186153661,0.9328499999999964,1.797016283654494,0.9328499999999964,1.797692672666407,0.9328499999999964,1.796150138904781
0.9332999999999964,0.9332999999999964,0.9332999999999964,1.79701485847306,0.9332999999999964,1.797005908123393,0.9332999999999964,1.797007238312441,0.9332999999999964,1.797686539766396,0.9332999999999964,1.796139392673744
0.9337499999999963,0.9337499999999963,0.9337499999999963,1.797006781127838,0.9337499999999963,1.796998612113961,0.9337499999999963,1.796998164132435,0.9337499999999963,1.7976803909996,0.9337499999999963,1.796128613561311
0.9341999999999963,0.9341999999999963,0.9341999999999963,1.796998681149621,0.9341999999999963,1.796991298066062,0.9341999999999963,1.796989060995759,0.9341999999999963,1.797674226313386,0.9341999999999963,1.796117801433456
0.9346499999999962,0.9346499999999962,0.9346499999999962,1.796990558455032,0.9346499999999962,1.796983965920127,0.9346499999999962,1.796979928783064,0.9346499999999962,1.797668045654881,0.9346499999999962,1.796106956155439
0.9350999999999962,0.9350999999999962,0.9350999999999962,1.796982412960284,0.9350999999999962,1.796976615616318,0.9350999999999962,1.796970767374355,0.9350999999999962,1.797661848970972,0.9350999999999962,1.796096077591803
0.9355499999999961,0.9355499999999961,0.9355499999999961,1.796974244581181,0.9355499999999961,1.796969247094525,0.9355499999999961,1.796961576648995,0.9355499999999961,1.797655636208304,0.9355499999999961,1.796085165606369
0.9359999999999961,0.9359999999999961,0.9359999999999961,1.796966053233111,0.9359999999999961,1.796961860294368,0.9359999999999961,1.796952356485694,0.9359999999999961,1.797649407313277,0.9359999999999961,1.796074220062232
0.936449999999996,0.936449999999996,0.936449999999996,1.796957838831045,0.936449999999996,1.796954455155194,0.936449999999996,1.796943106762511,0.936449999999996,1.797643162232047,0.936449999999996,1.796063240821756
0.936899999999996,0.936899999999996,0.936899999999996,1.796949601289536,0.936899999999996,1.796947031616072,0.936899999999996,1.796933827356846,0.936899999999996,1.797636900910521,0.936899999999996,1.796052227746571
0.9373499999999959,0.9373499999999959,0.9373499999999959,1.796941340522714,0.9373499999999959,1.7969395896158,0.9373499999999959,1.796924518145435,0.9373499999999959,1.797630623294363,0.9373499999999959,1.796041180697564
0.9377999999999959,0.9377999999999959,0.9377999999999959,1.796933056444287,0.9377999999999959,1.796932129092893,0.9377999999999959,1.796915179004349,0.9377999999999959,1.797624329328983,0.9377999999999959,1.796030099534878
0.9382499999999958,0.9382499999999958,0.9382499999999958,1.796924748967534,0.9382499999999958,1.796924649985591,0.9382499999999958,1.796905809808987,0.9382499999999958,1.797618018959543,0.9382499999999958,1.796018984117907
0.9386999999999958,0.9386999999999958,0.9386999999999958,1.796916418005308,0.9386999999999958,1.796917152231849,0.9386999999999958,1.796896410434073,0.9386999999999958,1.797611692130954,0.9386999999999958,1.796007834305289
0.9391499999999957,0.9391499999999957,0.9391499999999957,1.796908063470028,0.9391499999999957,1.796909635769345,0.9391499999999957,1.796886980753652,0.9391499999999957,1.797605348787872,0.9391499999999957,1.795996649954902
0.9395999999999957,0.9395999999999957,0.9395999999999957,1.796899685273679,0.9395999999999957,1.796902100535468,0.9395999999999957,1.796877520641083,0.9395999999999957,1.797598988874698,0.9395999999999957,1.795985430923861
0.9400499999999956,0.9400499999999956,0.9400499999999956,1.796891283327809,0.9400499999999956,1.796894546467324,0.9400499999999956,1.796868029969038,0.9400499999999956,1.797592612335579,0.9400499999999956,1.79597417706851
0.9404999999999956,0.9404999999999956,0.9404999999999956,1.796882857543529,0.9404999999999956,1.796886973501733,0.9404999999999956,1.796858508609495,0.9404999999999956,1.797586219114403,0.9404999999999956,1.795962888244418
0.9409499999999955,0.9409499999999955,0.9409499999999955,1.796874407831506,0.9409499999999955,1.796879381575224,0.9409499999999955,1.796848956433735,0.9409499999999955,1.7975798091548,0.9409499999999955,1.795951564306377
0.9413999999999955,0.9413999999999955,0.9413999999999955,1.796865934101962,0.9413999999999955,1.796871770624037,0.9413999999999955,1.796839373312334,0.9413999999999955,1.79757338240014,0.9413999999999955,1.795940205108391
0.9418499999999954,0.9418499999999954,0.9418499999999954,1.796857436264672,0.9418499999999954,1.796864140584121,0.9418499999999954,1.796829759115167,0.9418499999999954,1.797566938793529,0.9418499999999954,1.795928810503677
0.9422999999999954,0.9422999999999954,0.9422999999999954,1.796848914228963,0.9422999999999954,1.796856491391132,0.9422999999999954,1.79682011371139,0.9422999999999954,1.797560478277812,0.9422999999999954,1.795917380344656
0.9427499999999953,0.9427499999999953,0.9427499999999953,1.796840367903707,0.9427499999999953,1.796848822980428,0.9427499999999953,1.79681043696945,0.9427499999999953,1.797554000795569,0.9427499999999953,1.795905914482947
0.9431999999999953,0.9431999999999953,0.9431999999999953,1.796831797197321,0.9431999999999953,1.796841135287073,0.9431999999999953,1.796800728757068,0.9431999999999953,1.797547506289114,0.9431999999999953,1.795894412769367
0.9436499999999952,0.9436499999999952,0.9436499999999952,1.796823202017765,0.9436499999999952,1.796833428245833,0.9436499999999952,1.796790988941241,0.9436499999999952,1.797540994700493,0.9436499999999952,1.79588287505392
0.9440999999999952,0.9440999999999952,0.9440999999999952,1.796814582272537,0.9440999999999952,1.796825701791174,0.9440999999999952,1.796781217388238,0.9440999999999952,1.797534465971484,0.9440999999999952,1.795871301185794
0.9445499999999951,0.9445499999999951,0.9445499999999951,1.796805937868673,0.9445499999999951,1.796817955857258,0.9445499999999951,1.796771413963588,0.9445499999999951,1.797527920043592,0.9445499999999951,1.795859691013357
0.9449999999999951,0.9449999999999951,0.9449999999999951,1.79679726871274,0.9449999999999951,1.796810190377948,0.9449999999999951,1.796761578532084,0.9449999999999951,1.797521356858052,0.9449999999999951,1.795848044384149
0.945449999999995,0.945449999999995,0.945449999999995,1.796788574710839,0.945449999999995,1.796802405286798,0.945449999999995,1.796751710957772,0.945449999999995,1.797514776355825,0.945449999999995,1.795836361144879
0.945899999999995,0.945899999999995,0.945899999999995,1.796779855768596,0.945899999999995,1.796794600517059,0.945899999999995,1.796741811103949,0.945899999999995,1.797508178477597,0.945899999999995,1.795824641141416
0.9463499999999949,0.9463499999999949,0.9463499999999949,1.796771111791164,0.9463499999999949,1.796786776001671,0.9463499999999949,1.796731878833158,0.9463499999999949,1.797501563163778,0.9463499999999949,1.795812884218789
0.9467999999999949,0.9467999999999949,0.9467999999999949,1.796762342683217,0.9467999999999949,1.796778931673265,0.9467999999999949,1.796721914007178,0.9467999999999949,1.797494930354497,0.9467999999999949,1.795801090221176
0.9472499999999948,0.9472499999999948,0.9472499999999948,1.79675354834895,0.9472499999999948,1.796771067464161,0.9472499999999948,1.796711916487029,0.9472499999999948,1.797488279989608,0.9472499999999948,1.7957892589919
0.9476999999999948,0.9476999999999948,0.9476999999999948,1.796744728692073,0.9476999999999948,1.796763183306366,0.9476999999999948,1.796701886132957,0.9476999999999948,1.797481612008679,0.9476999999999948,1.795777390373427
0.9481499999999947,0.9481499999999947,0.9481499999999947,1.79673588361581,0.9481499999999947,1.796755279131569,0.9481499999999947,1.796691822804433,0.9481499999999947,1.797474926350998,0.9481499999999947,1.795765484207353
0.9485999999999947,0.9485999999999947,0.9485999999999947,1.796727013022895,0.9485999999999947,1.796747354871145,0.9485999999999947,1.79668172636015,0.9485999999999947,1.797468222955567,0.9485999999999947,1.795753540334406
0.9490499999999946,0.9490499999999946,0.9490499999999946,1.796718116815571,0.9490499999999946,1.796739410456149,0.9490499999999946,1.796671596658012,0.9490499999999946,1.797461501761104,0.9490499999999946,1.795741558594435
0.9494999999999946,0.9494999999999946,0.9494999999999946,1.796709194895583,0.9494999999999946,1.796731445817316,0.9494999999999946,1.796661433555135,0.9494999999999946,1.797454762706038,0.9494999999999946,1.795729538826405
0.9499499999999945,0.9499499999999945,0.9499499999999945,1.796700247164181,0.9499499999999945,1.796723460885059,0.9499499999999945,1.79665123690784,0.9499499999999945,1.797448005728507,0.9499499999999945,1.795717480868394
0.9503999999999945,0.9503999999999945,0.9503999999999945,1.796691273522111,0.9503999999999945,1.796715455589466,0.9503999999999945,1.796641006571641,0.9503999999999945,1.797441230766362,0.9503999999999945,1.795705384557583
0.9508499999999944,0.9508499999999944,0.9508499999999944,1.796682273869615,0.9508499999999944,1.7967074298603,0.9508499999999944,1.796630742401252,0.9508499999999944,1.797434437757158,0.9508499999999944,1.795693249730254
0.9512999999999944,0.9512999999999944,0.9512999999999944,1.796673248106428,0.9512999999999944,1.796699383626995,0.9512999999999944,1.79662044425057,0.9512999999999944,1.797427626638157,0.9512999999999944,1.795681076221779
0.9517499999999943,0.9517499999999943,0.9517499999999943,1.796664196131774,0.9517499999999943,1.796691316818657,0.9517499999999943,1.796610111972675,0.9517499999999943,1.797420797346326,0.9517499999999943,1.79566886386662
0.9521999999999943,0.9521999999999943,0.9521999999999943,1.796655117844362,0.9521999999999943,1.79668322936406,0.9521999999999943,1.796599745419827,0.9521999999999943,1.797413949818334,0.9521999999999943,1.795656612498316
