/ed_neo1 (Design_Point=1) X,/ed_neo1 (Design_Point=1) Y,/Vprod (Design_Point=1) X,/Vprod (Design_Point=1) Y
-0.2876400000001335,1.72147634895419,-0.2876400000001335,1.290480548881973
-0.2872800000001334,1.721451213417886,-0.2872800000001334,1.290570049889925
-0.2869200000001334,1.721426014090196,-0.2869200000001334,1.290659546713587
-0.2865600000001334,1.721400750736859,-0.2865600000001334,1.290749039317924
-0.2862000000001333,1.72137542312281,-0.2862000000001333,1.290838527667618
-0.2858400000001333,1.721350031011816,-0.2858400000001333,1.290928011727069
-0.2854800000001333,1.721324574166174,-0.2854800000001333,1.291017491460396
-0.2851200000001333,1.721299052347162,-0.2851200000001333,1.291106966831424
-0.2847600000001332,1.72127346531512,-0.2847600000001332,1.291196437803697
-0.2844000000001332,1.721247812828781,-0.2844000000001332,1.291285904340463
-0.2840400000001332,1.721222094645871,-0.2840400000001332,1.291375366404679
-0.2836800000001332,1.721196310522939,-0.2836800000001332,1.291464823959003
-0.2833200000001331,1.721170460215254,-0.2833200000001331,1.291554276965799
-0.2829600000001331,1.721144543476555,-0.2829600000001331,1.29164372538713
-0.2826000000001331,1.72111856006002,-0.2826000000001331,1.291733169184755
-0.2822400000001331,1.721092509716822,-0.2822400000001331,1.291822608320129
-0.281880000000133,1.721066392197538,-0.281880000000133,1.291912042754401
-0.281520000000133,1.721040207251136,-0.281520000000133,1.292001472448412
-0.281160000000133,1.721013954625035,-0.281160000000133,1.292090897362688
-0.2808000000001329,1.720987634066043,-0.2808000000001329,1.292180317457444
-0.2804400000001329,1.720961245319158,-0.2804400000001329,1.292269732692578
-0.2800800000001329,1.720934788128332,-0.2800800000001329,1.292359143027669
-0.2797200000001329,1.720908262236037,-0.2797200000001329,1.292448548421974
-0.2793600000001328,1.720881667383487,-0.2793600000001328,1.29253794883443
-0.2790000000001328,1.720855003310811,-0.2790000000001328,1.292627344223645
-0.2786400000001328,1.720828269756334,-0.2786400000001328,1.292716734547898
-0.2782800000001328,1.720801466457245,-0.2782800000001328,1.292806119765145
-0.2779200000001327,1.720774593149667,-0.2779200000001327,1.292895499832996
-0.2775600000001327,1.720747649568031,-0.2775600000001327,1.292984874708737
-0.2772000000001327,1.720720635445314,-0.2772000000001327,1.293074244349311
-0.2768400000001326,1.720693550513536,-0.2768400000001326,1.293163608711317
-0.2764800000001326,1.720666394502819,-0.2764800000001326,1.293252967751019
-0.2761200000001326,1.720639167142384,-0.2761200000001326,1.293342321424327
-0.2757600000001326,1.720611868159793,-0.2757600000001326,1.293431669686809
-0.2754000000001325,1.720584497280826,-0.2754000000001325,1.293521012493677
-0.2750400000001325,1.720557054230445,-0.2750400000001325,1.293610349799795
-0.2746800000001325,1.720529538732041,-0.2746800000001325,1.293699681559664
-0.2743200000001325,1.7205019505073,-0.2743200000001325,1.293789007727433
-0.2739600000001324,1.720474289276502,-0.2739600000001324,1.293878328256885
-0.2736000000001324,1.720446554758779,-0.2736000000001324,1.293967643101441
-0.2732400000001324,1.720418746671268,-0.2732400000001324,1.294056952214156
-0.2728800000001324,1.720390864730161,-0.2728800000001324,1.294146255547712
-0.2725200000001323,1.720362908649665,-0.2725200000001323,1.294235553054421
-0.2721600000001323,1.720334878142908,-0.2721600000001323,1.294324844686222
-0.2718000000001323,1.72030677292119,-0.2718000000001323,1.294414130394673
-0.2714400000001322,1.720278592694362,-0.2714400000001322,1.294503410130953
-0.2710800000001322,1.720250337170616,-0.2710800000001322,1.294592683845858
-0.2707200000001322,1.720222006056875,-0.2707200000001322,1.294681951489797
-0.2703600000001322,1.720193599058292,-0.2703600000001322,1.294771213012789
-0.2700000000001321,1.720165115878638,-0.2700000000001321,1.294860468364466
-0.2696400000001321,1.720136556219709,-0.2696400000001321,1.294949717494057
-0.2692800000001321,1.72010791978207,-0.2692800000001321,1.295038960350403
-0.2689200000001321,1.7200792062647,-0.2689200000001321,1.295128196881939
-0.268560000000132,1.720050415364617,-0.268560000000132,1.295217427036695
